MEASURE,Measure,REGIONTYPE,Geography Level,ASGS_2016,Region,FREQUENCY,Frequency,TIME,Time,Value,Flag Codes,Flags
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041289,Irwin,A,Annual,2007,2007,3281,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041289,Irwin,A,Annual,2008,2008,3403,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041289,Irwin,A,Annual,2009,2009,3509,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041289,Irwin,A,Annual,2010,2010,3569,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041289,Irwin,A,Annual,2011,2011,3672,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041289,Irwin,A,Annual,2012,2012,3738,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041289,Irwin,A,Annual,2013,2013,3749,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041289,Irwin,A,Annual,2014,2014,3702,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041289,Irwin,A,Annual,2015,2015,3662,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041289,Irwin,A,Annual,2016,2016,3604,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041289,Irwin,A,Annual,2017,2017,3602,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041289,Irwin,A,Annual,2018,2018,3560,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041289,Irwin,A,Annual,2019,2019,3567,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041290,Meekatharra,A,Annual,2001,2001,4231,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041290,Meekatharra,A,Annual,2002,2002,4137,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041290,Meekatharra,A,Annual,2003,2003,4020,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041290,Meekatharra,A,Annual,2004,2004,3880,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041290,Meekatharra,A,Annual,2005,2005,3678,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041290,Meekatharra,A,Annual,2006,2006,3543,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041290,Meekatharra,A,Annual,2007,2007,3574,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041290,Meekatharra,A,Annual,2008,2008,3680,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041290,Meekatharra,A,Annual,2009,2009,3878,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041290,Meekatharra,A,Annual,2010,2010,3995,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041290,Meekatharra,A,Annual,2011,2011,4212,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041290,Meekatharra,A,Annual,2012,2012,4226,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041290,Meekatharra,A,Annual,2013,2013,4174,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041290,Meekatharra,A,Annual,2014,2014,3882,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041290,Meekatharra,A,Annual,2015,2015,3540,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041290,Meekatharra,A,Annual,2016,2016,3184,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041290,Meekatharra,A,Annual,2017,2017,3064,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041290,Meekatharra,A,Annual,2018,2018,2926,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041290,Meekatharra,A,Annual,2019,2019,2861,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041291,Morawa,A,Annual,2001,2001,5132,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041291,Morawa,A,Annual,2002,2002,5059,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041291,Morawa,A,Annual,2003,2003,5050,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041291,Morawa,A,Annual,2004,2004,4956,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041291,Morawa,A,Annual,2005,2005,4784,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041291,Morawa,A,Annual,2006,2006,4669,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041291,Morawa,A,Annual,2007,2007,4560,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041291,Morawa,A,Annual,2008,2008,4561,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041291,Morawa,A,Annual,2009,2009,4578,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041291,Morawa,A,Annual,2010,2010,4591,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041291,Morawa,A,Annual,2011,2011,4608,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041291,Morawa,A,Annual,2012,2012,4556,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041291,Morawa,A,Annual,2013,2013,4492,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041291,Morawa,A,Annual,2014,2014,4358,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041291,Morawa,A,Annual,2015,2015,4234,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041291,Morawa,A,Annual,2016,2016,4090,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041291,Morawa,A,Annual,2017,2017,4003,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041291,Morawa,A,Annual,2018,2018,3862,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041291,Morawa,A,Annual,2019,2019,3768,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041292,Northampton - Mullewa - Greenough,A,Annual,2001,2001,6122,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041292,Northampton - Mullewa - Greenough,A,Annual,2002,2002,6122,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041292,Northampton - Mullewa - Greenough,A,Annual,2003,2003,6126,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041292,Northampton - Mullewa - Greenough,A,Annual,2004,2004,6114,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041292,Northampton - Mullewa - Greenough,A,Annual,2005,2005,6058,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041292,Northampton - Mullewa - Greenough,A,Annual,2006,2006,6119,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041292,Northampton - Mullewa - Greenough,A,Annual,2007,2007,5983,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041292,Northampton - Mullewa - Greenough,A,Annual,2008,2008,6063,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041292,Northampton - Mullewa - Greenough,A,Annual,2009,2009,6054,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041292,Northampton - Mullewa - Greenough,A,Annual,2010,2010,5983,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041292,Northampton - Mullewa - Greenough,A,Annual,2011,2011,5935,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041292,Northampton - Mullewa - Greenough,A,Annual,2012,2012,6081,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041292,Northampton - Mullewa - Greenough,A,Annual,2013,2013,6182,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041292,Northampton - Mullewa - Greenough,A,Annual,2014,2014,6090,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041292,Northampton - Mullewa - Greenough,A,Annual,2015,2015,6023,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041292,Northampton - Mullewa - Greenough,A,Annual,2016,2016,5974,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041292,Northampton - Mullewa - Greenough,A,Annual,2017,2017,5812,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041292,Northampton - Mullewa - Greenough,A,Annual,2018,2018,5659,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,511041292,Northampton - Mullewa - Greenough,A,Annual,2019,2019,5490,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,597979799,Migratory - Offshore - Shipping (WA),A,Annual,2001,2001,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,597979799,Migratory - Offshore - Shipping (WA),A,Annual,2002,2002,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,597979799,Migratory - Offshore - Shipping (WA),A,Annual,2003,2003,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,597979799,Migratory - Offshore - Shipping (WA),A,Annual,2004,2004,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,597979799,Migratory - Offshore - Shipping (WA),A,Annual,2005,2005,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,597979799,Migratory - Offshore - Shipping (WA),A,Annual,2006,2006,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,597979799,Migratory - Offshore - Shipping (WA),A,Annual,2007,2007,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,597979799,Migratory - Offshore - Shipping (WA),A,Annual,2008,2008,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,597979799,Migratory - Offshore - Shipping (WA),A,Annual,2009,2009,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,597979799,Migratory - Offshore - Shipping (WA),A,Annual,2010,2010,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,597979799,Migratory - Offshore - Shipping (WA),A,Annual,2011,2011,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,597979799,Migratory - Offshore - Shipping (WA),A,Annual,2012,2012,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,597979799,Migratory - Offshore - Shipping (WA),A,Annual,2013,2013,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,597979799,Migratory - Offshore - Shipping (WA),A,Annual,2014,2014,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,597979799,Migratory - Offshore - Shipping (WA),A,Annual,2015,2015,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,597979799,Migratory - Offshore - Shipping (WA),A,Annual,2016,2016,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,597979799,Migratory - Offshore - Shipping (WA),A,Annual,2017,2017,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,597979799,Migratory - Offshore - Shipping (WA),A,Annual,2018,2018,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,597979799,Migratory - Offshore - Shipping (WA),A,Annual,2019,2019,0,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011001,Bridgewater - Gagebrook,A,Annual,2001,2001,7411,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011001,Bridgewater - Gagebrook,A,Annual,2002,2002,7385,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011001,Bridgewater - Gagebrook,A,Annual,2003,2003,7426,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011001,Bridgewater - Gagebrook,A,Annual,2004,2004,7565,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011001,Bridgewater - Gagebrook,A,Annual,2005,2005,7594,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011001,Bridgewater - Gagebrook,A,Annual,2006,2006,7610,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011001,Bridgewater - Gagebrook,A,Annual,2007,2007,7590,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011001,Bridgewater - Gagebrook,A,Annual,2008,2008,7585,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011001,Bridgewater - Gagebrook,A,Annual,2009,2009,7605,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011001,Bridgewater - Gagebrook,A,Annual,2010,2010,7627,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011001,Bridgewater - Gagebrook,A,Annual,2011,2011,7616,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011001,Bridgewater - Gagebrook,A,Annual,2012,2012,7573,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011001,Bridgewater - Gagebrook,A,Annual,2013,2013,7517,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011001,Bridgewater - Gagebrook,A,Annual,2014,2014,7465,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011001,Bridgewater - Gagebrook,A,Annual,2015,2015,7413,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011001,Bridgewater - Gagebrook,A,Annual,2016,2016,7362,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011001,Bridgewater - Gagebrook,A,Annual,2017,2017,7344,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011001,Bridgewater - Gagebrook,A,Annual,2018,2018,7355,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011001,Bridgewater - Gagebrook,A,Annual,2019,2019,7408,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011002,Brighton - Pontville,A,Annual,2001,2001,3095,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011002,Brighton - Pontville,A,Annual,2002,2002,3175,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011002,Brighton - Pontville,A,Annual,2003,2003,3277,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011002,Brighton - Pontville,A,Annual,2004,2004,3471,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011002,Brighton - Pontville,A,Annual,2005,2005,3725,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011002,Brighton - Pontville,A,Annual,2006,2006,3883,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011002,Brighton - Pontville,A,Annual,2007,2007,4097,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011002,Brighton - Pontville,A,Annual,2008,2008,4283,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011002,Brighton - Pontville,A,Annual,2009,2009,4542,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011002,Brighton - Pontville,A,Annual,2010,2010,4764,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011002,Brighton - Pontville,A,Annual,2011,2011,4842,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011002,Brighton - Pontville,A,Annual,2012,2012,4986,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011002,Brighton - Pontville,A,Annual,2013,2013,5076,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011002,Brighton - Pontville,A,Annual,2014,2014,5194,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011002,Brighton - Pontville,A,Annual,2015,2015,5345,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011002,Brighton - Pontville,A,Annual,2016,2016,5492,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011002,Brighton - Pontville,A,Annual,2017,2017,5653,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011002,Brighton - Pontville,A,Annual,2018,2018,5829,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011002,Brighton - Pontville,A,Annual,2019,2019,6006,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011003,Old Beach - Otago,A,Annual,2001,2001,2886,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011003,Old Beach - Otago,A,Annual,2002,2002,2933,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011003,Old Beach - Otago,A,Annual,2003,2003,2994,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011003,Old Beach - Otago,A,Annual,2004,2004,3084,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011003,Old Beach - Otago,A,Annual,2005,2005,3198,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011003,Old Beach - Otago,A,Annual,2006,2006,3317,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011003,Old Beach - Otago,A,Annual,2007,2007,3404,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011003,Old Beach - Otago,A,Annual,2008,2008,3551,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011003,Old Beach - Otago,A,Annual,2009,2009,3627,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011003,Old Beach - Otago,A,Annual,2010,2010,3744,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011003,Old Beach - Otago,A,Annual,2011,2011,3794,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011003,Old Beach - Otago,A,Annual,2012,2012,3904,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011003,Old Beach - Otago,A,Annual,2013,2013,4005,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011003,Old Beach - Otago,A,Annual,2014,2014,4106,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011003,Old Beach - Otago,A,Annual,2015,2015,4235,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011003,Old Beach - Otago,A,Annual,2016,2016,4373,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011003,Old Beach - Otago,A,Annual,2017,2017,4522,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011003,Old Beach - Otago,A,Annual,2018,2018,4691,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601011003,Old Beach - Otago,A,Annual,2019,2019,4867,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021004,Bellerive - Rosny,A,Annual,2001,2001,6050,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021004,Bellerive - Rosny,A,Annual,2002,2002,5981,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021004,Bellerive - Rosny,A,Annual,2003,2003,5931,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021004,Bellerive - Rosny,A,Annual,2004,2004,5921,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021004,Bellerive - Rosny,A,Annual,2005,2005,5887,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021004,Bellerive - Rosny,A,Annual,2006,2006,5855,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021004,Bellerive - Rosny,A,Annual,2007,2007,5850,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021004,Bellerive - Rosny,A,Annual,2008,2008,5864,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021004,Bellerive - Rosny,A,Annual,2009,2009,5901,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021004,Bellerive - Rosny,A,Annual,2010,2010,5936,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021004,Bellerive - Rosny,A,Annual,2011,2011,5964,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021004,Bellerive - Rosny,A,Annual,2012,2012,5972,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021004,Bellerive - Rosny,A,Annual,2013,2013,5979,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021004,Bellerive - Rosny,A,Annual,2014,2014,5990,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021004,Bellerive - Rosny,A,Annual,2015,2015,5995,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021004,Bellerive - Rosny,A,Annual,2016,2016,6007,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021004,Bellerive - Rosny,A,Annual,2017,2017,6023,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021004,Bellerive - Rosny,A,Annual,2018,2018,6083,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021004,Bellerive - Rosny,A,Annual,2019,2019,6090,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021005,Cambridge,A,Annual,2001,2001,6678,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021005,Cambridge,A,Annual,2002,2002,6664,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021005,Cambridge,A,Annual,2003,2003,6690,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021005,Cambridge,A,Annual,2004,2004,6762,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021005,Cambridge,A,Annual,2005,2005,6778,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021005,Cambridge,A,Annual,2006,2006,6819,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021005,Cambridge,A,Annual,2007,2007,6923,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021005,Cambridge,A,Annual,2008,2008,7054,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021005,Cambridge,A,Annual,2009,2009,7230,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021005,Cambridge,A,Annual,2010,2010,7298,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021005,Cambridge,A,Annual,2011,2011,7348,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021005,Cambridge,A,Annual,2012,2012,7424,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021005,Cambridge,A,Annual,2013,2013,7534,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021005,Cambridge,A,Annual,2014,2014,7622,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021005,Cambridge,A,Annual,2015,2015,7683,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021005,Cambridge,A,Annual,2016,2016,7761,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021005,Cambridge,A,Annual,2017,2017,7862,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021005,Cambridge,A,Annual,2018,2018,7990,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021005,Cambridge,A,Annual,2019,2019,8126,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021006,Geilston Bay - Risdon,A,Annual,2001,2001,3057,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021006,Geilston Bay - Risdon,A,Annual,2002,2002,3061,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021006,Geilston Bay - Risdon,A,Annual,2003,2003,3098,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021006,Geilston Bay - Risdon,A,Annual,2004,2004,3092,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021006,Geilston Bay - Risdon,A,Annual,2005,2005,3135,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021006,Geilston Bay - Risdon,A,Annual,2006,2006,3142,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021006,Geilston Bay - Risdon,A,Annual,2007,2007,3155,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021006,Geilston Bay - Risdon,A,Annual,2008,2008,3175,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021006,Geilston Bay - Risdon,A,Annual,2009,2009,3198,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021006,Geilston Bay - Risdon,A,Annual,2010,2010,3212,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021006,Geilston Bay - Risdon,A,Annual,2011,2011,3232,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021006,Geilston Bay - Risdon,A,Annual,2012,2012,3237,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021006,Geilston Bay - Risdon,A,Annual,2013,2013,3245,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021006,Geilston Bay - Risdon,A,Annual,2014,2014,3252,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021006,Geilston Bay - Risdon,A,Annual,2015,2015,3253,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021006,Geilston Bay - Risdon,A,Annual,2016,2016,3255,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021006,Geilston Bay - Risdon,A,Annual,2017,2017,3265,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021006,Geilston Bay - Risdon,A,Annual,2018,2018,3278,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021006,Geilston Bay - Risdon,A,Annual,2019,2019,3300,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021007,Howrah - Tranmere,A,Annual,2001,2001,8568,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021007,Howrah - Tranmere,A,Annual,2002,2002,8567,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021007,Howrah - Tranmere,A,Annual,2003,2003,8670,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021007,Howrah - Tranmere,A,Annual,2004,2004,8755,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021007,Howrah - Tranmere,A,Annual,2005,2005,8858,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021007,Howrah - Tranmere,A,Annual,2006,2006,8936,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021007,Howrah - Tranmere,A,Annual,2007,2007,8975,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021007,Howrah - Tranmere,A,Annual,2008,2008,9118,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021007,Howrah - Tranmere,A,Annual,2009,2009,9292,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021007,Howrah - Tranmere,A,Annual,2010,2010,9581,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021007,Howrah - Tranmere,A,Annual,2011,2011,9809,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021007,Howrah - Tranmere,A,Annual,2012,2012,9974,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021007,Howrah - Tranmere,A,Annual,2013,2013,10112,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021007,Howrah - Tranmere,A,Annual,2014,2014,10293,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021007,Howrah - Tranmere,A,Annual,2015,2015,10454,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021007,Howrah - Tranmere,A,Annual,2016,2016,10565,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021007,Howrah - Tranmere,A,Annual,2017,2017,10742,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021007,Howrah - Tranmere,A,Annual,2018,2018,10947,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021007,Howrah - Tranmere,A,Annual,2019,2019,11145,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021008,Lindisfarne - Rose Bay,A,Annual,2001,2001,6817,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021008,Lindisfarne - Rose Bay,A,Annual,2002,2002,6783,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021008,Lindisfarne - Rose Bay,A,Annual,2003,2003,6767,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021008,Lindisfarne - Rose Bay,A,Annual,2004,2004,6782,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021008,Lindisfarne - Rose Bay,A,Annual,2005,2005,6786,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021008,Lindisfarne - Rose Bay,A,Annual,2006,2006,6799,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021008,Lindisfarne - Rose Bay,A,Annual,2007,2007,6786,,
